#SampleID	Altitude	Assay_Type	AvgSpotLen	BioSample	Experiment	LibrarySelection	LibrarySource	Library_Name	primer	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	datenum	geo_loc_name	lat_lon	replicate	primer2	samp_collect_device	samp_mat_process	BioProject	BioSampleModel	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	Platform	SRA_Study	isolation_source	rel_to_oxygen
SRR6130892	-4.7	AMPLICON	597	SAMN07732591	SRX3243304	PCR	METAGENOMIC	2_C12N9	2_C	10/4/17	0	0	seawater metagenome	10/4/17	SRR6130892	SRS2566463	2_C12N9	11-May-11	40674.00	USA: California	34.34945 N 120.25082 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130893	0	AMPLICON	599	SAMN07732590	SRX3243303	PCR	METAGENOMIC	2_1212_4S	2_1	10/4/17	18	10	seawater metagenome	10/4/17	SRR6130893	SRS2566282	2_1212_4S	6-Dec-12	41249.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130894	0	AMPLICON	598	SAMN07732744	SRX3243302	PCR	METAGENOMIC	4_0812_4S	4_0	10/4/17	21	12	seawater metagenome	10/4/17	SRR6130894	SRS2566281	4_0812_4S	16-Aug-12	41137.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130895	0	AMPLICON	598	SAMN07732745	SRX3243301	PCR	METAGENOMIC	4_0812_6S	4_0	10/4/17	22	13	seawater metagenome	10/4/17	SRR6130895	SRS2566280	4_0812_6S	16-Aug-12	41137.00	USA: California	34.1568 N 119.9502 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130896	0	AMPLICON	598	SAMN07732740	SRX3243300	PCR	METAGENOMIC	4_0712_6S	4_0	10/4/17	18	11	seawater metagenome	10/4/17	SRR6130896	SRS2566278	4_0712_6S	26-Jul-12	41116.00	USA: California	34.1568 N 119.9502 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130897	0	AMPLICON	598	SAMN07732741	SRX3243299	PCR	METAGENOMIC	4_0714_4S	4_0	10/4/17	21	12	seawater metagenome	10/4/17	SRR6130897	SRS2566279	4_0714_4S	15-Jul-14	41835.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130898	0	AMPLICON	598	SAMN07732742	SRX3243298	PCR	METAGENOMIC	4_0812_2S	4_0	10/4/17	26	15	seawater metagenome	10/4/17	SRR6130898	SRS2566277	4_0812_2S	16-Aug-12	41137.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130899	-75	AMPLICON	598	SAMN07732743	SRX3243297	PCR	METAGENOMIC	4_0812_4_75	4_0	10/4/17	29	17	seawater metagenome	10/4/17	SRR6130899	SRS2566275	4_0812_4_75	16-Aug-12	41137.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130900	0	AMPLICON	598	SAMN07732736	SRX3243296	PCR	METAGENOMIC	4_0614_4S	4_0	10/4/17	23	13	seawater metagenome	10/4/17	SRR6130900	SRS2566274	4_0614_4S	12-Jun-14	41802.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130901	0	AMPLICON	598	SAMN07732737	SRX3243295	PCR	METAGENOMIC	4_0712_2S	4_0	10/4/17	21	12	seawater metagenome	10/4/17	SRR6130901	SRS2566276	4_0712_2S	26-Jul-12	41116.00	USA: California	34.3435 N 119.8627 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130902	-75	AMPLICON	598	SAMN07732738	SRX3243294	PCR	METAGENOMIC	4_0712_4_75	4_0	10/4/17	34	20	seawater metagenome	10/4/17	SRR6130902	SRS2566273	4_0712_4_75	26-Jul-12	41116.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130903	0	AMPLICON	598	SAMN07732739	SRX3243293	PCR	METAGENOMIC	4_0712_4S	4_0	10/4/17	15	9	seawater metagenome	10/4/17	SRR6130903	SRS2566272	4_0712_4S	26-Jul-12	41116.00	USA: California	34.2502 N 119.9063 W	primer replicate = V12	V12	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130904	-75	AMPLICON	587	SAMN07732482	SRX3243292	PCR	METAGENOMIC	1_0812_4_75	1_0	10/4/17	20	11	seawater metagenome	10/4/17	SRR6130904	SRS2566270	1_0812_4_75	16-Aug-12	41137.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130905	0	AMPLICON	587	SAMN07732483	SRX3243291	PCR	METAGENOMIC	1_0812_4S	1_0	10/4/17	15	8	seawater metagenome	10/4/17	SRR6130905	SRS2566271	1_0812_4S	16-Aug-12	41137.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130906	0	AMPLICON	587	SAMN07732480	SRX3243290	PCR	METAGENOMIC	1_0714_4S	1_0	10/4/17	11	6	seawater metagenome	10/4/17	SRR6130906	SRS2566269	1_0714_4S	15-Jul-14	41835.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130907	0	AMPLICON	587	SAMN07732481	SRX3243289	PCR	METAGENOMIC	1_0812_2S	1_0	10/4/17	14	7	seawater metagenome	10/4/17	SRR6130907	SRS2566268	1_0812_2S	16-Aug-12	41137.00	USA: California	34.3435 N 119.8627 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130908	0	AMPLICON	587	SAMN07732478	SRX3243288	PCR	METAGENOMIC	1_0712_4S	1_0	10/4/17	16	9	seawater metagenome	10/4/17	SRR6130908	SRS2566267	1_0712_4S	26-Jul-12	41116.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130909	0	AMPLICON	587	SAMN07732479	SRX3243287	PCR	METAGENOMIC	1_0712_6S	1_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130909	SRS2566266	1_0712_6S	26-Jul-12	41116.00	USA: California	34.1568 N 119.9502 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130910	0	AMPLICON	587	SAMN07732476	SRX3243286	PCR	METAGENOMIC	1_0712_2S	1_0	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130910	SRS2566313	1_0712_2S	26-Jul-12	41116.00	USA: California	34.3435 N 119.8627 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130911	-75	AMPLICON	587	SAMN07732477	SRX3243285	PCR	METAGENOMIC	1_0712_4_75	1_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130911	SRS2566265	1_0712_4_75	26-Jul-12	41116.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130912	0	AMPLICON	587	SAMN07732484	SRX3243284	PCR	METAGENOMIC	1_0812_6S	1_0	10/4/17	12	6	seawater metagenome	10/4/17	SRR6130912	SRS2566262	1_0812_6S	16-Aug-12	41137.00	USA: California	34.1568 N 119.9502 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130913	0	AMPLICON	587	SAMN07732485	SRX3243283	PCR	METAGENOMIC	1_0814_4S	1_0	10/4/17	26	14	seawater metagenome	10/4/17	SRR6130913	SRS2566264	1_0814_4S	22-Aug-14	41873.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130914	0	AMPLICON	599	SAMN07732582	SRX3243282	PCR	METAGENOMIC	2_0912_4S	2_0	10/4/17	19	11	seawater metagenome	10/4/17	SRR6130914	SRS2566263	2_0912_4S	13-Sep-12	41165.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130915	0	AMPLICON	598	SAMN07732654	SRX3243281	PCR	METAGENOMIC	3_0714_4S	3_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130915	SRS2566261	3_0714_4S	15-Jul-14	41835.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130916	0	AMPLICON	598	SAMN07732655	SRX3243280	PCR	METAGENOMIC	3_0812_2S	3_0	10/4/17	15	9	seawater metagenome	10/4/17	SRR6130916	SRS2566259	3_0812_2S	16-Aug-12	41137.00	USA: California	34.3435 N 119.8627 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130917	-75	AMPLICON	598	SAMN07732646	SRX3243279	PCR	METAGENOMIC	3_0612_4_75	3_0	10/4/17	11	7	seawater metagenome	10/4/17	SRR6130917	SRS2566260	3_0612_4_75	14-Jun-12	41074.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130918	0	AMPLICON	598	SAMN07732647	SRX3243278	PCR	METAGENOMIC	3_0612_4S	3_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130918	SRS2566258	3_0612_4S	14-Jun-12	41074.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130919	0	AMPLICON	598	SAMN07732648	SRX3243277	PCR	METAGENOMIC	3_0612_6S	3_0	10/4/17	12	7	seawater metagenome	10/4/17	SRR6130919	SRS2566257	3_0612_6S	14-Jun-12	41074.00	USA: California	34.1568 N 119.9502 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130920	0	AMPLICON	598	SAMN07732649	SRX3243276	PCR	METAGENOMIC	3_0614_4S	3_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130920	SRS2566256	3_0614_4S	12-Jun-14	41802.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130921	0	AMPLICON	598	SAMN07732650	SRX3243275	PCR	METAGENOMIC	3_0712_2S	3_0	10/4/17	12	7	seawater metagenome	10/4/17	SRR6130921	SRS2566254	3_0712_2S	26-Jul-12	41116.00	USA: California	34.3435 N 119.8627 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130922	-75	AMPLICON	598	SAMN07732651	SRX3243274	PCR	METAGENOMIC	3_0712_4_75	3_0	10/4/17	17	10	seawater metagenome	10/4/17	SRR6130922	SRS2566255	3_0712_4_75	26-Jul-12	41116.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130923	0	AMPLICON	598	SAMN07732652	SRX3243273	PCR	METAGENOMIC	3_0712_4S	3_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130923	SRS2566301	3_0712_4S	26-Jul-12	41116.00	USA: California	34.2502 N 119.9063 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130924	0	AMPLICON	598	SAMN07732653	SRX3243272	PCR	METAGENOMIC	3_0712_6S	3_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130924	SRS2566253	3_0712_6S	26-Jul-12	41116.00	USA: California	34.1568 N 119.9502 W	primer replicate = V34	V34	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130925	-75	AMPLICON	599	SAMN07732555	SRX3243271	PCR	METAGENOMIC	2_0514_6_75	2_0	10/4/17	6	4	seawater metagenome	10/4/17	SRR6130925	SRS2566252	2_0514_6_75	15-May-14	41774.00	USA: California	34.1568 N 119.9502 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130926	0	AMPLICON	599	SAMN07732554	SRX3243270	PCR	METAGENOMIC	2_0514_5S	2_0	10/4/17	4	2	seawater metagenome	10/4/17	SRR6130926	SRS2566251	2_0514_5S	15-May-14	41774.00	USA: California	34.2035 N 119.9283 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130927	-75	AMPLICON	599	SAMN07732553	SRX3243269	PCR	METAGENOMIC	2_0514_5_75	2_0	10/4/17	12	7	seawater metagenome	10/4/17	SRR6130927	SRS2566250	2_0514_5_75	15-May-14	41774.00	USA: California	34.2035 N 119.9283 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130928	0	AMPLICON	599	SAMN07732552	SRX3243268	PCR	METAGENOMIC	2_0514_4S	2_0	10/4/17	6	3	seawater metagenome	10/4/17	SRR6130928	SRS2566248	2_0514_4S	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130929	-300	AMPLICON	599	SAMN07732551	SRX3243267	PCR	METAGENOMIC	2_0514_4_300	2_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130929	SRS2566247	2_0514_4_300	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130930	-150	AMPLICON	599	SAMN07732550	SRX3243266	PCR	METAGENOMIC	2_0514_4_150	2_0	10/4/17	4	2	seawater metagenome	10/4/17	SRR6130930	SRS2566246	2_0514_4_150	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130931	-75	AMPLICON	599	SAMN07732549	SRX3243265	PCR	METAGENOMIC	2_0514_4_75	2_0	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130931	SRS2566245	2_0514_4_75	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130932	-30	AMPLICON	599	SAMN07732548	SRX3243264	PCR	METAGENOMIC	2_0514_4_30	2_0	10/4/17	8	5	seawater metagenome	10/4/17	SRR6130932	SRS2566244	2_0514_4_30	15-May-14	41774.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130933	0	AMPLICON	599	SAMN07732547	SRX3243263	PCR	METAGENOMIC	2_0514_3S	2_0	10/4/17	7	4	seawater metagenome	10/4/17	SRR6130933	SRS2566289	2_0514_3S	15-May-14	41774.00	USA: California	34.2968 N 119.8845 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130934	-75	AMPLICON	599	SAMN07732546	SRX3243262	PCR	METAGENOMIC	2_0514_3_75	2_0	10/4/17	5	3	seawater metagenome	10/4/17	SRR6130934	SRS2566243	2_0514_3_75	15-May-14	41774.00	USA: California	34.2968 N 119.8845 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130935	-5.1	AMPLICON	587	SAMN07732507	SRX3243261	PCR	METAGENOMIC	1_C25N6	1_C	10/4/17	17	9	seawater metagenome	10/4/17	SRR6130935	SRS2566242	1_C25N6	12-May-11	40675.00	USA: California	34.1827333 N 120.0501 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130936	-4.8	AMPLICON	587	SAMN07732506	SRX3243260	PCR	METAGENOMIC	1_C23N3	1_C	10/4/17	8	4	seawater metagenome	10/4/17	SRR6130936	SRS2566240	1_C23N3	12-May-11	40675.00	USA: California	34.1012667 N 119.9504 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130937	-5.2	AMPLICON	587	SAMN07732509	SRX3243259	PCR	METAGENOMIC	1_C35N9	1_C	10/4/17	13	7	seawater metagenome	10/4/17	SRR6130937	SRS2566241	1_C35N9	13-May-11	40676.00	USA: California	34.1815167 N 119.84993 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130938	-3.5	AMPLICON	587	SAMN07732508	SRX3243258	PCR	METAGENOMIC	1_C31N9	1_C	10/4/17	22	12	seawater metagenome	10/4/17	SRR6130938	SRS2566238	1_C31N9	13-May-11	40676.00	USA: California	34.3486167 N 120.05122 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130939	-1.3	AMPLICON	587	SAMN07732511	SRX3243257	PCR	METAGENOMIC	1_C48N9	1_C	10/4/17	20	11	seawater metagenome	10/4/17	SRR6130939	SRS2566239	1_C48N9	15-May-11	40678.00	USA: California	34.1821167 N 119.84835 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130940	-4.4	AMPLICON	587	SAMN07732510	SRX3243256	PCR	METAGENOMIC	1_C43N9	1_C	10/4/17	30	17	seawater metagenome	10/4/17	SRR6130940	SRS2566237	1_C43N9	15-May-11	40678.00	USA: California	34.3893667 N 120.1033 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130941	0	AMPLICON	599	SAMN07732513	SRX3243255	PCR	METAGENOMIC	2_0212_2S	2_0	10/4/17	6	4	seawater metagenome	10/4/17	SRR6130941	SRS2566236	2_0212_2S	17-Feb-12	40956.00	USA: California	34.3435 N 119.8627 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130942	-5.5	AMPLICON	587	SAMN07732512	SRX3243254	PCR	METAGENOMIC	1_C50N9	1_C	10/4/17	24	13	seawater metagenome	10/4/17	SRR6130942	SRS2566235	1_C50N9	15-May-11	40678.00	USA: California	34.0984 N 119.75018 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130943	0	AMPLICON	599	SAMN07732515	SRX3243253	PCR	METAGENOMIC	2_0212_4S	2_0	10/4/17	4	2	seawater metagenome	10/4/17	SRR6130943	SRS2566234	2_0212_4S	17-Feb-12	40956.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130944	-75	AMPLICON	599	SAMN07732514	SRX3243252	PCR	METAGENOMIC	2_0212_4_75	2_0	10/4/17	10	6	seawater metagenome	10/4/17	SRR6130944	SRS2566233	2_0212_4_75	17-Feb-12	40956.00	USA: California	34.2502 N 119.9063 W	primer replicate = V45	V45	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130945	0	AMPLICON	587	SAMN07732444	SRX3243251	PCR	METAGENOMIC	1_0312_6S	1_0	10/4/17	9	5	seawater metagenome	10/4/17	SRR6130945	SRS2566232	1_0312_6S	13-Mar-12	40981.00	USA: California	34.1568 N 119.9502 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130946	0	AMPLICON	587	SAMN07732445	SRX3243250	PCR	METAGENOMIC	1_0312_7S	1_0	10/4/17	8	4	seawater metagenome	10/4/17	SRR6130946	SRS2566231	1_0312_7S	13-Mar-12	40981.00	USA: California	34.0833 N 120.0333 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
SRR6130947	-150	AMPLICON	587	SAMN07732438	SRX3243249	PCR	METAGENOMIC	1_0312_4_150	1_0	10/4/17	6	3	seawater metagenome	10/4/17	SRR6130947	SRS2566229	1_0312_4_150	13-Mar-12	40981.00	USA: California	34.2502 N 119.9063 W	primer replicate = V4	 V4	CTD rosette	size fractionated (0.2-1.2 µm)	PRJNA412105	Metagenome or environmental	public	sra	ncbi	0	Illumina MiSeq	PAIRED	ILLUMINA	SRP118880	seawater	aerobe
